at,dvc,DD,E,NegE,AC,current_ratio,debt_to_equity,roe,asset_turnover,tic,cik,fyear,mrk_eq,E_1,csho,sentiment
443.403,0,0,41.948,0,-18.551,3.745006029,0.321012114,0.136890965,1.633586151,ZUMZ,1318008,2013,867531250,49.592,29.619,Uncertainty
493.705,0,0,49.592,0,-35.058,3.434908591,0.373218478,0.120136625,1.643797409,ZUMZ,1318008,2014,801296370,30.585,29.418,Uncertainty
414.695,0,0,30.585,0,-18.307,2.876645165,0.396481645,0.096933226,1.939215568,ZUMZ,1318008,2015,777755780,25.904,25.708,Uncertainty
426.683,0,0,25.904,0,-24.353,2.871896952,0.389616057,0.084363835,1.959928097,ZUMZ,1318008,2016,359968050,26.802,24.945,Uncertainty
499.51,0,0,26.802,0,-23.33,2.812810463,0.403453072,0.075304497,1.856621489,ZUMZ,1318008,2017,311182950,45.205,25.249,Uncertainty
534.19,0,0,45.205,0,-15.485,3.51393006,0.333954292,0.112883812,1.831964282,ZUMZ,1318008,2018,638023500,66.881,25.521,Uncertainty
1089.432,0,0,-104.468,1,-10.417,3.279251027,1.064041378,-0.197925409,0.421388393,REGN,872589,2010,1779595920,-221.76,89.42,Negative
1323.583,0,0,-221.76,1,-51.087,4.403254851,1.724924444,-0.456548055,0.336831162,REGN,872589,2011,5032388690,750.269,92.802,Negative
2080.49,0,0,750.269,0,720.133,7.373965148,0.670559706,0.602439406,0.66257324,REGN,872589,2012,10626229260,427.262,97.293,Negative
2951.013,0,0,427.262,0,27.035,6.013130992,0.511730588,0.217390102,0.713227966,REGN,872589,2013,21567791040,381.543,99.687,Negative
3871.827,0,0,381.543,0,-244.192,3.310819357,0.522947302,0.136911685,0.728223911,REGN,872589,2014,27930633600,654.917,102.43,Negative
5609.132,0,0,654.917,0,382.718,3.59372727,0.534714681,0.174031291,0.731615516,REGN,872589,2015,51679229780,896.022,104.649,Negative
6973.466,0,0,896.022,0,89.296,2.561579386,0.56733693,0.201275048,0.6969887,REGN,872589,2016,36028312950,1228.611,106.008,Negative
8764.286,0,0,1228.611,0,382.652,3.817785031,0.426460732,0.195067673,0.670017729,REGN,872589,2017,51264702060,2474.4,107.624,Negative
11734.5,0,0,2474.4,0,281.406,4.468810646,0.339967798,0.279127128,0.571886318,REGN,872589,2018,36551690500,2221,109.006,Negative
186.695,0,0,37.89,0,4.805,15.88610277,0.123781835,0.228073027,0.66954123,RIGL,1034842,2010,374184000,-85.973,52.271,Negative
257.106,0,0,-85.973,1,-2.949,21.7084237,0.088744818,-0.36406252,0.01847487,RIGL,1034842,2011,628869430,-98.84,71.379,Negative
310.043,0,0,-98.84,1,-1.486,24.7835136,0.0724569,-0.34189335,0.007257058,RIGL,1034842,2012,664522200,-87.348,87.141,Negative
226.058,0,0,-87.348,1,3.201,21.37895862,0.085507393,-0.427498547,0.031629051,RIGL,1034842,2013,291050940,-81.606,87.524,Negative
154.135,0,0,-81.606,1,-6.812,10.73347594,0.201869844,-0.708856417,0.053524508,RIGL,1034842,2014,317737530,-51.464,88.041,Uncertainty
131.747,0,0,-51.464,1,-25.84,3.817729909,0.441732964,-0.56318053,0.219321882,RIGL,1034842,2015,282942240,-63.446,90.555,Uncertainty
78.134,0,0,-63.446,1,8.967,3.374092438,0.41992113,-1.257855235,0.260872348,RIGL,1034842,2016,205481120,-77.992,99.269,Uncertainty
119.111,0,0,-77.992,1,4.02,6.404155533,0.183464817,-0.774914055,0.037645558,RIGL,1034842,2017,334244820,-70.48,146.815,Uncertainty
139.109,0,0,-70.48,1,-3.223,4.939316363,0.266042939,-0.641444524,0.319957731,RIGL,1034842,2018,462931400,-66.894,167.172,Uncertainty
2.591,0,0,-3.372,1,0.093,2.869170984,0.431491713,-1.728176796,0.517174836,PBIO,830656,2010,3079680,-2.996,0.090399991,Negative
1.939,0,0,-2.996,1,-1.318,0.731279418,-5.75245098,7.343137255,0.509541001,PBIO,830656,2011,2894335.2,-3.187,0.224133311,Negative
1.354,0,0,-3.187,1,-0.425,0.426150121,-1.879220779,2.24025974,0.914327917,PBIO,830656,2012,4142400,-3.762,0.404966626,Negative
1.103,0,0,-3.762,1,-1.075,0.328878748,-1.56046748,2.075203252,1.362647325,PBIO,830656,2013,3892660,-4.613,0.40079996,Negative
1.744,0,0,-4.613,1,0.096,0.452450331,-1.846601942,2.239320388,0.788417431,PBIO,830656,2014,4894920,-8.904,0.622433271,Negative
1.804,0,0,-8.904,1,-6.513,0.15562291,-1.226121835,0.929430935,0.996674058,PBIO,830656,2015,4536980,-2.712,0.766833257,Negative
1.626,0,0,-2.712,1,4.968,0.171595079,-1.193963975,0.322915424,1.215252153,PBIO,830656,2016,10368375,-10.901,1.03333323,Negative
2.16,0,0,-10.901,1,0.678,0.081788832,-1.147712508,0.732818163,1.037037037,PBIO,830656,2017,8140000,-9.959,1.343,Negative
2.4,0,0,-9.959,1,0.105,0.181295653,-1.391836735,1.583510204,1.024166667,PBIO,830656,2018,5488420,-10.866,1.684,Negative
101.03,0,0,-0.408,1,15.429,5.361782806,0.199254546,-0.005092351,0.927585866,SQNS,1383395,2011,491938500,-0.408,8.66675,NoSentiment
68.402,0,0,-33.024,1,-10.148,4.144135854,0.233112798,-0.595338105,0.325341364,SQNS,1383395,2012,77327480,-33.024,8.671,NoSentiment
73.528,0,0,-35.586,1,-4.867,4.575199879,0.247738804,-0.603879245,0.186486781,SQNS,1383395,2013,67472840,-35.586,14.7825,NoSentiment
49.415,0,0,-34.124,1,-8.605,1.90649937,0.967549273,-1.358709934,0.45739148,SQNS,1383395,2014,101703600,-34.124,14.78625,NoSentiment
48.856,0,0,-27.402,1,-9.837,1.152774202,-40.1474359,21.95673077,0.665875225,SQNS,1383395,2015,101112300,-27.402,14.79175,NoSentiment
65.077,0,0,-24.787,1,-2.078,1.591158992,6.34503386,-2.797629797,0.700385697,SQNS,1383395,2016,121216500,-24.787,18.7575,NoSentiment
57.056,0,0,-25.838,1,4.585,1.422685947,12.75506268,-6.306653809,0.84588825,SQNS,1383395,2017,262152000,-25.838,20.00625,NoSentiment
62.574,0,0,-35.959,1,-7.092,1.587050042,-13.46742379,7.217373979,0.643238406,SQNS,1383395,2018,163251000,-35.959,23.68325,NoSentiment
572.442,17.108,1,55.753,0,29.539,5.410020131,0.38444237,0.124897819,1.256895895,SUP,95552,2010,358417920,67.169,26.854,Negative
593.231,17.358,1,67.169,0,-44.247,5.897636761,0.288190396,0.14585627,1.385922179,SUP,95552,2011,596262480,30.891,27.164,Negative
599.601,30.531,1,30.891,0,-38.178,6.081708673,0.284203425,0.066161211,1.370001051,SUP,95552,2012,445116670,22.824,27.295,Negative
653.388,5.435,1,22.824,0,-77.725,3.864205974,0.352593761,0.047248496,1.208415214,SUP,95552,2013,470211620,21.003,27.156,Negative
579.91,19.33,1,21.003,0,27.029,3.835510408,0.320961445,0.020052118,1.285452915,SUP,95552,2014,559894860,31.928,26.73,Uncertainty
539.929,19.184,1,31.928,0,-45.03,3.328098346,0.304453604,0.057848045,1.348225415,SUP,95552,2015,487943190,41.403,26.099,Uncertainty
542.756,18.487,1,41.403,0,-48.346,2.955667489,0.362934615,0.103913356,1.349919669,SUP,95552,2016,680399460,49.835,25.144,Negative
1551.252,10.737,1,49.835,0,2.354,2.139778221,1.627383697,-0.010506134,0.714297226,SUP,95552,2017,511838850,36.147,24.917,Negative
1451.616,9.353,1,36.147,0,-128.848,2.075617915,1.730772776,0.045993337,1.034589726,SUP,95552,2018,447607400,16.312,25.019,Uncertainty
788.58,7.727,1,17.411,0,15.487,3.186139423,0.35686952,0.029958223,2.397792234,UFPI,912767,2010,586831910,7.149,57.999,Litigious
764.007,7.818,1,7.149,0,-1.077,2.697345533,0.311377122,0.007808115,2.38523469,UFPI,912767,2011,467819000,23.934,58.872,Uncertainty
860.54,7.905,1,23.934,0,36.168,3.948050251,0.416468458,0.03939591,2.387957562,UFPI,912767,2012,768529680,43.082,59.4,Uncertainty
916.987,8.166,1,43.082,0,0.183,3.568666921,0.411326789,0.066307135,2.694092719,UFPI,912767,2013,793170480,57.551,59.844,Uncertainty
1023.8,12.205,1,57.551,0,3.781,3.26573578,0.463491337,0.082267425,2.598485056,UFPI,912767,2014,967765230,80.595,59.952,Uncertainty
1107.679,16.507,1,80.595,0,-88.886,3.17488429,0.445284437,0.105159256,2.606414855,UFPI,912767,2015,1046843600,101.179,60.426,Uncertainty
1292.058,17.68,1,101.179,0,68.484,2.783303959,0.501579377,0.117586285,2.508008928,UFPI,912767,2016,1881699690,119.512,61.026,Uncertainty
1464.677,19.607,1,119.512,0,31.721,2.847480264,0.503739645,0.122699361,2.690819887,UFPI,912767,2017,1791426580,148.598,61.192,Uncertainty
1647.548,22.072,1,148.598,0,60.992,3.208814521,0.513339041,0.136493234,2.724764316,UFPI,912767,2018,2253741280,179.65,60.884,Uncertainty
0.567,0,0,-2.405,1,-0.773,0.062662387,-1.094879518,0.955655957,0,AEMD,882291,2010,17448140,-7.674,0.103289075,The 10k is in txt instead of html
0.839,0,0,-7.674,1,-2.154,0.068672916,-1.090253873,0.872525818,1.619785459,AEMD,882291,2011,6843705,-4.752,0.156687608,Negative
0.497,0,0,-4.752,1,-0.799,0.037859143,-1.054352581,0.534995626,2.474849095,AEMD,882291,2012,11188635,-11.952,0.231564754,Negative
1.695,0,0,-11.952,1,-6.971,0.094510831,-1.115071283,0.906788866,0.958112094,AEMD,882291,2013,16681998,-4.031,0.299964583,Negative
1.381,0,0,-4.031,1,13.399,2.097560976,1.121351767,-10.44086022,0.551774077,AEMD,882291,2014,37921310,-4.872,0.443801557,Negative
2.557,0,0,-4.872,1,-0.06,4.561669829,0.702396804,-3.2436751,0.346890888,AEMD,882291,2015,49541100,-6.718,0.508132063,Negative
1.726,0,0,-6.718,1,-0.359,2.609477124,1.900840336,-12.22857143,0.227114716,AEMD,882291,2016,43445400,-5.303,0.586465201,Negative
7.352,0,0,-5.303,1,0.316,15.12552301,0.218630864,-0.94148848,0.020402612,AEMD,882291,2017,18981800,-5.722,1.18266371,Negative
4.123,0,0,-5.722,1,-0.461,2.213815789,0.79338843,-2.694649848,0.055784623,AEMD,882291,2018,22734080,-5.927,1.266930166,Negative
1433.711,8.075,1,85.131,0,32.62,0.887234142,0.89924174,0.112773319,0.234905082,IRS,933267,2010,6041377440,68.749,57.868,Negative
1539.041,53.614,1,68.749,0,-58.975,0.8004387,1.256565713,0.100800847,0.228322702,IRS,933267,2011,7962581760,62.094,57.868,NoSentiment
1463.345,62.669,1,62.094,0,-68.244,0.752106524,1.44627979,0.103802792,0.237442298,IRS,933267,2012,4102812840,-15.685,57.868,NoSentiment
1551.232,33.534,1,-15.685,1,-28.971,1.145814524,1.659648485,0.076257572,0.262676376,IRS,933267,2013,4299562680,-93.946,57.868,NoSentiment
1206.643,37.715,1,-93.946,1,25.308,1.223029077,2.837178537,-0.307631153,0.290025302,IRS,933267,2014,9484499640,-6.924,57.377,NoSentiment
1053.839,0,0,-6.924,1,-90.353,0.708576713,3.263878942,-0.018239566,0.353359479,IRS,933267,2015,10387234200,-12.454,57.445,NoSentiment
10646.64,0,0,-12.454,1,-308.046,0.980802588,10.77690489,-0.051329219,0.205503145,IRS,933267,2016,9727543560,107.851,57.515,NoSentiment
14066.451,0,0,107.851,0,1.042,1.410431993,3.885118993,0.101487125,0.320754894,IRS,933267,2017,13957665120,182.138,57.525,NoSentiment
11587.13,48.312,1,182.138,0,7.421,2.053597968,3.504541033,0.238217844,0.09854278,IRS,933267,2018,10005308040,-616.347,57.542,NoSentiment
370.762,0,0,28.004,0,42.002,2.153087942,0.650023809,0.119781398,1.945825085,SMCI,1375365,2010,494383500,40.213,37.049,NoSentiment
464.62,0,0,40.213,0,47.72,2.628011973,0.617436651,0.139989626,2.02871594,SMCI,1375365,2011,626287160,29.853,40.283,Negative
589.103,0,0,29.853,0,29.1,2.185462659,0.741100218,0.088230861,1.721047083,SMCI,1375365,2012,657983820,21.279,41.589,Negative
632.257,0,0,21.279,0,18.746,2.164956303,0.691775214,0.05693774,1.838747535,SMCI,1375365,2013,449433600,54.157,42.299,Negative
796.325,0,0,54.157,0,70.755,2.103925555,0.697085231,0.115416501,1.84246633,SMCI,1375365,2014,1135406370,101.863,45.295,Uncertainty
1089.809,0,0,101.863,0,164.117,2.013655372,0.760354394,0.164537988,1.827067862,SMCI,1375365,2015,1398098700,81.28,47.429,Uncertainty
1165.6,0,0,81.28,0,-33.495,2.579635772,0.615794194,0.099837949,1.908743995,SMCI,1375365,2016,1202615750,66.854,48.555,Negative
1515.13,0,0,66.854,0,172.349,1.875256122,0.95792186,0.086391866,1.640076429,SMCI,1375365,2017,1200282450,46.165,48.94,Negative
1769.505,0,0,46.165,0,61.553,1.886346862,0,0.026089217,1.899114159,SMCI,1375365,2018,1151589450,128.835,49.582,NoSentiment
136.187,0,0,-2.884,1,-6.155,6.890358219,0.158407336,-0.037290327,0.638313495,AXON,1069183,2010,244046400,2.861,62.621,NoSentiment
104.963,0,0,2.861,0,-15.85,3.885448137,0.272957699,-0.085378869,0.857711765,AXON,1069183,2011,275839200,12.538,55.697,Negative
116.236,0,0,12.538,0,-2.512,4.365398421,0.331683565,0.168849172,0.987241474,AXON,1069183,2012,290966720,19.694,52.77,Negative
148.382,0,0,19.694,0,-5.23,4.214060271,0.369507231,0.168384911,0.928892992,AXON,1069183,2013,436309200,21.118,52.725,Negative
185.368,0,0,21.118,0,-0.144,4.373314985,0.435781451,0.154276331,0.887558802,AXON,1069183,2014,716431100,19.933,53.001,NoSentiment
229.881,0,0,19.933,0,-15.6,4.232013634,0.464172887,0.126958549,0.860845394,AXON,1069183,2015,1780419500,17.297,53.692,Negative
278.163,0,0,17.297,0,-3.404,2.271056779,0.843506442,0.114634696,0.964344647,AXON,1069183,2016,1308464080,5.407,52.325,Negative
338.112,0,0,5.407,0,-5.014,1.900805929,1.019254198,0.031096964,1.016816913,AXON,1069183,2017,1325506500,31.205,52.97,Negative
719.54,0,0,31.205,0,18.361,3.362156725,0.539702647,0.062494115,0.583800762,AXON,1069183,2018,3679919100,0.882,58.811,Negative
1468.283,182.814,1,265.356,0,44.694,6.694194901,0.144849327,0.206903327,1.5456632,FAST,815556,2010,7399561890,357.929,589.724,Negative
1684.948,191.741,1,357.929,0,101.798,6.581573651,0.154883973,0.245328916,1.642103495,FAST,815556,2011,10612083380,420.536,590.518,Uncertainty
1815.832,367.306,1,420.536,0,42.909,6.301762222,0.16372632,0.269512164,1.725697642,FAST,815556,2012,11904470130,448.636,593.128,Uncertainty
2075.784,237.456,1,448.636,0,42.964,5.872698389,0.170975074,0.25308104,1.602337237,FAST,815556,2013,13584198770,494.15,593.508,Uncertainty
2359.102,296.581,1,494.15,0,8.514,4.218069391,0.231767471,0.258012539,1.582596683,FAST,815556,2014,14687345260,516.361,591.736,Uncertainty
2532.462,327.101,1,516.361,0,-52.815,4.461221012,0.405916541,0.28666194,1.527836153,FAST,815556,2015,12463894740,499.478,579.164,Uncertainty
2668.884,346.588,1,499.478,0,14.18,6.242726125,0.380628154,0.258382676,1.484529114,FAST,815556,2016,12823516370,578.6,578.324,Uncertainty
2910.5,369.1,1,578.6,0,7.027,5.514814815,0.388001335,0.275931136,1.508503694,FAST,815556,2017,12591661920,751.9,575.184,Uncertainty
3321.5,441.9,1,751.9,0,99.1,5.295381802,0.442437139,0.326529726,1.49483667,FAST,815556,2018,13846471570,790.9,571.804,Uncertainty
68.453,0,0,1.112,0,1.605,5.239757576,0.344456447,0.004458411,0.900617942,PDFS,1120914,2010,130012800,1.77,27.603,Uncertainty
74.384,0,0,1.77,0,-4.515,5.276129996,0.308586809,0.033073553,0.89685954,PDFS,1120914,2011,167493880,39.1,28.304,Negative
124.26,0,0,39.1,0,9.118,5.208549091,0.229566594,0.368207006,0.720585868,PDFS,1120914,2012,281818110,21.126,29.226,Negative
151.164,0,0,21.126,0,8.822,10.39656512,0.122127205,0.155361067,0.671145246,PDFS,1120914,2013,544035170,20.411,30.437,Negative
177.438,0,0,20.411,0,-2.017,12.86890539,0.096494318,0.114087614,0.564495768,PDFS,1120914,2014,647655620,11.85,31.116,Negative
191.769,0,0,11.85,0,-11.949,11.29295794,0.100179568,0.071179012,0.510911565,PDFS,1120914,2015,503296000,9.103,31.111,Uncertainty
222.329,0,0,9.103,0,7.943,9.193337653,0.118338254,0.045789047,0.483342254,PDFS,1120914,2016,436991640,-0.937,31.864,Uncertainty
224.176,0,0,-0.937,1,2.368,8.346488771,0.130101629,-0.006739998,0.454424202,PDFS,1120914,2017,528735900,-6.492,32.112,NoSentiment
225.905,0,0,-6.492,1,-7.369,8.051054896,0.130683951,-0.038619585,0.379779111,PDFS,1120914,2018,383072480,-5.296,32.382,Uncertainty
243.404,5.042,1,1.613,0,-10.652,2.269516558,8.991543861,-0.11707237,0.12242609,GWRS,1434728,2016,172312800,1.613,19.581,Uncertainty
234.143,5.404,1,4.308,0,-4.746,1.07676025,14.75659489,0.306258412,0.133286069,GWRS,1434728,2017,193851900,4.308,19.631,NoSentiment
251.791,5.84,1,3.103,0,-7.785,1.810150376,8.034157368,0.111334362,0.141049521,GWRS,1434728,2018,184531400,3.103,21.471,Negative
26.584,0,0,7.119,0,-1.573,2.066267316,0.676060778,0.40943194,2.639294312,EGHT,1023731,2010,79468750,70.323,62.379,Uncertainty
130.733,0,0,70.323,0,3.652,2.937863283,0.103697763,0.584449135,0.656322428,EGHT,1023731,2011,303727680,0.974,70.679,Negative
152.611,0,0,0.974,0,-5.187,4.635602475,0.113680646,0.101720024,0.705152315,EGHT,1023731,2012,297154200,1.033,72.109,Negative
299.203,0,0,1.033,0,-9.021,6.45289995,0.075581103,0.009037379,0.429798498,EGHT,1023731,2013,594425360,0.926,88.525,Uncertainty
295.624,0,0,0.926,0,-5.548,8.776729272,0.086010485,0.007075394,0.549390442,EGHT,1023731,2014,716138480,-4.077,88.066,Uncertainty
313.452,0,0,-4.077,1,-10.4,5.352104566,0.138558549,-0.018597488,0.66784069,EGHT,1023731,2015,790030080,-3.83,89.213,Negative
333.855,0,0,-3.83,1,-19.248,4.553202289,0.156804723,-0.016462174,0.758976202,EGHT,1023731,2016,1307595000,-97.854,91.5,Negative
277.209,0,0,-97.854,1,-23.521,3.17434193,0.267102124,-0.477648167,1.069590093,EGHT,1023731,2017,1333085550,-71.939,92.847,Negative
546.358,0,0,-71.939,1,-11.67,5.319469915,1.190777497,-0.355824211,0.645338771,EGHT,1023731,2018,1864750250,-153.638,96.12,Negative
3.797,0,0,-1.257,1,-0.286,1.268951194,0.339802399,-0.443542696,0,XTLB,1696804,2010,7612930,-1.207,1.91712,Negative
4.073,0,0,-1.207,1,0.147,2.518282989,0.182636469,-0.350464576,0,XTLB,1696804,2011,77934112,-2.15,2.04032,NoSentiment
11.086,0,0,-2.15,1,-0.765,2.2995755,0.176358234,-0.147495756,0.084611221,XTLB,1696804,2012,136322766,-1.808,2.223,NoSentiment
8.015,0,0,-1.808,1,0.562,4.174733388,0.18128224,-0.364922623,0.295570805,XTLB,1696804,2013,1352737440,-2.119,2.2682,NoSentiment
5.644,0,0,-2.119,1,0.285,3.235233161,0.20624065,-0.540072665,0,XTLB,1696804,2014,722551680,-2.013,2.3282,NoSentiment
5.323,0,0,-2.013,1,-0.244,9.782110092,0.089216288,-0.882545529,0,XTLB,1696804,2015,533375700,-1.697,2.7352,NoSentiment
3.017,0,0,-1.697,1,0.227,8.345454545,0.122813547,-0.947152959,0,XTLB,1696804,2016,318078960,-0.781,2.742,NoSentiment
6.586,0,0,-0.781,1,-0.18,20.68666667,0.819839735,-0.215805471,0,XTLB,1696804,2017,1624890960,2.986,5.142,NoSentiment
8.575,0,0,2.986,0,0.008,32.39130435,0.030401346,0.358807979,0,XTLB,1696804,2018,982133460,-1.347,5.142,NoSentiment
59090,1284,1,2202,0,-1670,1.596869387,1.608484527,0.058270428,0.24152987,DUK,1326160,2010,21010160000,2074,442.9557,NoSentiment
62526,1329,1,2074,0,-1561,1.244573082,1.734572491,0.074611852,0.232367335,DUK,1326160,2011,25068981560,2945,445.2888,Uncertainty
113856,1752,1,2945,0,-1129,1.009273108,1.77467466,0.043086221,0.172358066,DUK,1326160,2012,30856701300,3374,704,Litigious
114779,2188,1,3374,0,-1949,1.216566404,1.77190398,0.064359544,0.213880588,DUK,1326160,2013,47637382500,2846,706,Litigious
120709,2234,1,2846,0,-2691,1.030446007,1.951392455,0.046040245,0.198245367,DUK,1326160,2014,52469913030,3175,707,Positive
121156,2254,1,3175,0,-5220,0.73,2.046340298,0.070805361,0.193626399,DUK,1326160,2015,48836342940,3246,688,Litigious
132761,2332,1,3246,0,-4128,0.69595706,2.234838332,0.05243537,0.171390695,DUK,1326160,2016,59101074160,3428,700,Litigious
137914,2450,1,3428,0,-3242,0.67721519,2.304358243,0.073292283,0.170867352,DUK,1326160,2017,58503303560,3144,700,Litigious
145392,2578,1,3144,0,-4162,0.645834718,2.31687731,0.060820368,0.168654396,DUK,1326160,2018,55435633560,3766,727,Litigious
2352.676,0,0,171.104,0,-103.691,5.914303036,0.080396123,0.078627667,0.435073083,AKAM,1086222,2010,6982867830,198.327,186.603,Litigious
2345.501,0,0,198.327,0,-149.921,7.561189282,0.08776858,0.09317287,0.493940527,AKAM,1086222,2011,5875669290,210.182,177.505,Negative
2600.627,0,0,210.182,0,-240.706,3.589088616,0.108652911,0.086960952,0.528313749,AKAM,1086222,2012,5689155500,297.183,177.783,Negative
2957.685,0,0,297.183,0,-179.638,3.912792686,0.124838416,0.111616163,0.533499003,AKAM,1086222,2013,7561135000,339.944,178.581,Negative
4001.546,0,0,339.944,0,-169.806,3.7799803,0.358604709,0.113382009,0.490778814,AKAM,1086222,2014,10868741060,323.929,178.301,Negative
4187.925,0,0,323.929,0,-298.628,3.769666707,0.341906028,0.102985762,0.524710447,AKAM,1086222,2015,12466989380,328.133,177.212,Uncertainty
4373.146,0,0,328.133,0,-407.178,3.496953987,0.356279211,0.098044579,0.535095101,AKAM,1086222,2016,9820860560,278.578,173.255,Uncertainty
4602.844,0,0,278.578,0,-337.592,2.821428571,0.390283633,0.065943602,0.543793359,AKAM,1086222,2017,8610804130,391.656,169.893,Uncertainty
5461.77,0,0,391.656,0,-419.857,2.094106842,0.711155878,0.093479351,0.496995296,AKAM,1086222,2018,12495234900,512.635,162.905,Negative
13.86,0,0,1.73,0,-0.491,3.862021858,0.247412474,0.155701557,1.214069264,CYAN,768408,2010,9980700,3.632,5.395,Uncertainty
19.038,0,0,3.632,0,-1.891,3.397500744,0.247166721,0.237929905,1.293780859,CYAN,768408,2011,19637800,4.26,5.441,Uncertainty
28.587,0,0,4.26,0,0.992,4.225649913,0.413308943,0.208088199,0.964809179,CYAN,768408,2012,37651720,-0.195,5.464,Uncertainty
30.31,0,0,-0.195,1,-1.366,3.122614504,0.453926224,-0.009353864,0.953645661,CYAN,768408,2013,35024240,-0.024,5.488,Uncertainty
30.915,0,0,-0.024,1,-0.546,2.733256083,0.439044826,-0.001117162,1.093611515,CYAN,768408,2014,24696000,-4.395,5.565,Uncertainty
31.147,0,0,-4.395,1,-1.139,2.067472635,0.74708324,-0.246522324,1.022249334,CYAN,768408,2015,52586910,-1.094,5.6,Negative
